trial,respColour,colour,err_colour,err_colour_z,cue,respMem_1,sens_Resp,err_1,confMem_1,zconfMem_1,err1_cal,respMem_2,correctMem_2,err_2,confMem_2,zconfMem_2,err2_cal,response_1,correct_1,conf_1,zconf_1,subID,conf,zconf,errDiff,errDiff_cal,errDiff_cal_abs,cue_category,colour_name,lbound,ubound,colour_ans,cueID,colourCal,colourCue
41,1,351,45,0.637258512821766,60,10,306,19,119,0.151938696846569,64,2,0,11,75,-1.15736174169531,56,2,0,6,1.39400595233869,44,1,-1.15625173008074,-8,-8,8,desert,351,346.5,355.5,39,40,38,38
42,25,81,29,-0.13081201110654,6,227,52,146,116,0.0798729117810025,175,188,0,107,180,1.03916754665548,136,2,1,5,0.813170138864238,44,5,0.811836321120521,-39,-39,39,mountain,81,76.5,85.5,9,6,8,8
43,16,135,30,-0.0828076033610205,57,140,165,5,131,0.440201837108833,25,52,0,83,41,-1.86861884458985,113,1,0,1,-1.51017311503359,44,2,-0.664229717280427,78,88,88,desert,135,130.5,139.5,15,37,14,14
44,26,243,50,0.877280551549362,29,230,293,13,93,-0.472631440388338,63,244,1,1,108,-0.467023965356488,49,2,1,6,1.39400595233869,44,1,-1.15625173008074,-12,-14,14,town,243,238.5,247.5,27,19,26,26
45,21,45,17,-0.706864904052769,41,191,62,146,180,1.61727632651308,129,225,0,180,166,0.746296974875375,163,2,0,6,1.39400595233869,44,2,-0.664229717280427,34,34,34,forest,45,40.5,49.5,5,26,4,4
46,24,234,50,0.877280551549362,21,218,184,16,124,0.272048338622512,34,222,1,12,178,0.997328893544036,38,2,1,1,-1.51017311503359,44,3,-0.172207704480111,-4,4,4,city,234,229.5,238.5,26,14,25,25
47,14,99,49,0.829276143803843,27,129,50,30,129,0.392157980398456,79,124,1,25,125,-0.111395413909218,74,1,1,2,-0.929337301559129,44,2,-0.664229717280427,-5,-5,5,town,99,94.5,103.5,11,17,10,10
48,2,27,31,-0.0348031956155014,26,16,58,11,62,-1.21731121939919,42,114,0,87,153,0.474345729650992,56,0,0,5,0.813170138864238,44,1,-1.15625173008074,76,14,14,town,27,22.5,31.5,3,16,2,2
49,38,279,26,-0.274825234343097,59,340,305,61,180,1.61727632651308,35,94,0,175,180,1.03916754665548,149,2,1,3,-0.348501488084674,44,6,1.30385833392084,114,114,114,desert,279,274.5,283.5,31,39,30,30
50,30,171,8,-1.13890457376244,28,268,179,97,180,1.61727632651308,89,205,1,34,180,1.03916754665548,26,1,0,4,0.232334325389782,44,6,1.30385833392084,-63,-63,63,town,171,166.5,175.5,19,18,18,18
51,13,108,57,1.213311405768,33,115,51,7,130,0.416179908753644,64,124,1,16,135,0.0977978516479995,73,1,1,6,1.39400595233869,44,1,-1.15625173008074,9,9,9,school,108,103.5,112.5,12,22,11,11
52,26,225,55,1.11730259027696,9,238,170,13,114,0.0318290550706251,68,291,0,66,165,0.725377648319653,121,1,1,4,0.232334325389782,44,5,0.811836321120521,53,53,53,mountain,225,220.5,229.5,25,8,24,24
53,3,315,14,-0.850878127289326,30,28,301,73,69,-1.04915772091287,87,113,0,158,130,-0.00679878113060934,172,1,1,5,0.813170138864238,44,4,0.319814308320205,85,85,85,town,315,310.5,319.5,35,20,34,34
54,1,342,36,0.205218843112094,55,5,306,23,109,-0.0882805867053184,59,357,0,15,108,-0.467023965356488,51,1,0,4,0.232334325389782,44,1,-1.15625173008074,-8,-8,8,sea,342,337.5,346.5,38,35,37,37
55,25,216,41,0.44524088183969,3,228,175,12,112,-0.0162148016397523,53,9,0,153,180,1.03916754665548,166,2,1,2,-0.929337301559129,44,6,1.30385833392084,141,113,113,lake,216,211.5,220.5,24,3,23,23
56,24,72,19,-0.610856088561731,1,216,53,144,180,1.61727632651308,163,222,0,150,108,-0.467023965356488,169,1,0,1,-1.51017311503359,44,6,1.30385833392084,6,6,6,lake,72,67.5,76.5,8,1,7,7
57,40,9,51,0.925284959294881,13,356,60,13,97,-0.376543726967583,64,242,0,127,136,0.118717178203721,178,2,0,2,-0.929337301559129,44,1,-1.15625173008074,114,114,114,mountain,9,4.5,13.5,1,10,40,40
58,27,261,34,0.109210027621056,46,241,295,20,100,-0.304477941902017,54,205,1,56,131,0.0141205454251124,90,1,1,3,-0.348501488084674,44,4,0.319814308320205,36,36,36,forest,261,256.5,265.5,29,29,28,28
59,1,18,39,0.349232066348651,17,5,57,13,105,-0.184368300126073,52,350,0,28,113,-0.36242733257788,67,1,0,5,0.813170138864238,44,1,-1.15625173008074,15,15,15,city,18,13.5,22.5,2,11,1,1
60,26,288,20,-0.562851680816212,4,236,308,52,120,0.175960625201757,72,213,0,75,127,-0.0695567607977747,95,2,0,5,0.813170138864238,44,6,1.30385833392084,23,23,23,lake,288,283.5,292.5,32,4,31,31
61,26,207,104,3.46951856980739,58,235,311,28,94,-0.448609512033149,76,235,0,28,48,-1.7221835586998,76,2,1,3,-0.348501488084674,44,1,-1.15625173008074,0,0,0,desert,207,202.5,211.5,23,38,22,22
62,33,180,7,-1.18690898150796,35,301,173,121,70,-1.02513579255768,128,307,0,127,180,1.03916754665548,134,2,0,1,-1.51017311503359,44,6,1.30385833392084,6,6,6,school,180,175.5,184.5,20,23,19,19
63,6,270,42,0.493245289585209,54,56,312,146,39,-1.76981557156853,104,332,0,62,180,1.03916754665548,20,0,0,6,1.39400595233869,44,4,0.319814308320205,-84,-84,84,sea,270,265.5,274.5,30,34,29,29
64,19,198,29,-0.13081201110654,53,174,169,24,63,-1.193289291044,5,191,1,7,38,-1.93137682425701,22,2,1,4,0.232334325389782,44,1,-1.15625173008074,-17,17,17,sea,198,193.5,202.5,22,33,21,21
65,14,153,24,-0.370834049834135,8,129,177,24,175,1.49716668473714,48,118,1,35,180,1.03916754665548,59,2,0,4,0.232334325389782,44,4,0.319814308320205,11,11,11,mountain,153,148.5,157.5,17,7,16,16
66,13,126,55,1.11730259027696,52,120,181,6,137,0.584333407239965,61,287,0,161,105,-0.529781945023654,106,1,1,4,0.232334325389782,44,6,1.30385833392084,155,45,45,sea,126,121.5,130.5,14,32,13,13
67,6,360,24,-0.370834049834135,5,58,336,58,180,1.61727632651308,82,203,0,157,180,1.03916754665548,133,1,0,5,0.813170138864238,44,6,1.30385833392084,99,51,51,lake,360,355.5,364.5,40,5,39,39
68,13,162,15,-0.802873719543807,20,118,177,44,134,0.512267622174399,59,1,0,161,116,-0.299669352910714,176,2,0,4,0.232334325389782,44,3,-0.172207704480111,117,117,117,city,162,157.5,166.5,18,13,17,17
69,33,297,5,-1.282917796999,11,298,292,1,46,-1.60166207308221,6,302,1,5,60,-1.47115164003113,10,2,1,1,-1.51017311503359,44,2,-0.664229717280427,4,4,4,mountain,297,292.5,301.5,33,9,32,32
70,16,117,69,1.78936429871422,44,142,48,25,160,1.13683775940931,94,177,1,60,180,1.03916754665548,129,1,1,4,0.232334325389782,44,5,0.811836321120521,35,35,35,forest,117,112.5,121.5,13,27,12,12
71,35,324,13,-0.898882535034845,40,311,311,13,71,-1.00111386420249,0,349,0,25,97,-0.697136557469428,38,1,0,1,-1.51017311503359,44,1,-1.15625173008074,12,38,38,school,324,319.5,328.5,36,25,35,35
72,13,90,44,0.589254105076247,19,116,46,26,146,0.800530762436664,70,5,0,85,82,-1.01092645580525,41,1,0,2,-0.929337301559129,44,4,0.319814308320205,59,-29,29,city,90,85.5,94.5,10,12,9,9
73,14,144,25,-0.322829642088616,2,124,169,20,126,0.32009219533289,45,113,1,31,180,1.03916754665548,56,1,1,3,-0.348501488084674,44,6,1.30385833392084,11,11,11,lake,144,139.5,148.5,16,2,15,15
74,5,54,1,-1.47493542798107,51,48,55,6,63,-1.193289291044,7,55,1,1,72,-1.22011972136247,0,1,1,1,-1.51017311503359,44,2,-0.664229717280427,-5,-7,7,sea,54,49.5,58.5,6,31,5,5
75,15,333,15,-0.802873719543807,49,132,318,159,130,0.416179908753644,174,349,0,16,102,-0.592539924690819,31,2,0,4,0.232334325389782,44,4,0.319814308320205,-143,-143,143,forest,333,328.5,337.5,37,30,36,36
76,26,252,48,0.781271736058323,36,235,300,17,97,-0.376543726967583,65,173,1,79,180,1.03916754665548,127,2,1,1,-1.51017311503359,44,1,-1.15625173008074,62,62,62,school,252,247.5,256.5,28,24,27,27
77,4,36,16,-0.754869311798288,32,32,52,4,52,-1.45753050295107,20,36,1,0,30,-2.09873143670279,16,2,0,5,0.813170138864238,44,2,-0.664229717280427,-4,-4,4,school,36,31.5,40.5,4,21,3,3
78,6,63,11,-0.994891350525884,56,53,52,10,30,-1.98601292676523,1,116,1,53,124,-0.13231474046494,64,1,0,5,0.813170138864238,44,1,-1.15625173008074,43,63,63,desert,63,58.5,67.5,7,36,6,6
79,13,189,14,-0.850878127289326,45,121,175,68,126,0.32009219533289,54,132,1,57,180,1.03916754665548,43,1,1,5,0.813170138864238,44,6,1.30385833392084,-11,-11,11,forest,189,184.5,193.5,21,28,20,20
80,14,306,7,-1.18690898150796,24,125,313,179,118,0.12791676849138,172,332,0,26,180,1.03916754665548,19,2,0,5,0.813170138864238,44,5,0.811836321120521,-153,-153,153,city,306,301.5,310.5,34,15,33,33
81,25,216,30,0.0114058832176648,3,228,246,12,73,0.563918011467617,18,236,1,20,81,0.2192697648199,10,2,1,5,0.406047705374216,46,5,0.757317246446102,8,-8,8,lake,216,211.5,220.5,24,3,23,23
82,19,108,4,-0.337479956381494,33,175,104,67,49,-0.323559514776502,71,124,1,16,99,0.675553668491368,20,1,1,4,-0.496280528790708,46,3,-0.757317246446102,-51,-51,51,school,108,103.5,112.5,12,22,11,11
83,27,261,53,0.320035664401536,46,241,208,20,100,1.56233022849225,33,231,1,30,98,0.650204562731842,23,1,1,5,0.406047705374216,46,4,0,10,-10,10,forest,261,256.5,265.5,29,29,28,28
84,39,342,6,-0.310642584104635,55,351,348,9,40,-0.656363587118046,3,3,0,21,45,-0.693298042523036,15,1,0,5,0.406047705374216,46,6,1.5146344928922,12,12,12,sea,342,337.5,346.5,38,35,37,37
85,14,171,2,-0.364317328658352,28,128,169,43,122,2.37585129421603,41,122,1,49,113,1.03044114912473,47,2,0,3,-1.39860876295563,46,3,-0.757317246446102,6,6,6,town,171,166.5,175.5,19,18,18,18
86,26,270,2,-0.364317328658352,54,236,268,34,100,1.56233022849225,32,137,0,133,85,0.320666187858004,131,1,0,5,0.406047705374216,46,1,-2.27195173933831,99,99,99,sea,270,265.5,274.5,30,34,29,29
87,26,252,14,-0.203293094997202,36,235,238,17,36,-0.804276508158733,3,228,0,24,46,-0.66794893676351,10,2,1,5,0.406047705374216,46,4,0,7,7,7,school,252,247.5,256.5,28,24,27,27
88,18,135,23,-0.0825249197513394,57,160,158,25,45,-0.471472435817188,2,123,1,12,100,0.700902774250894,35,2,0,4,-0.496280528790708,46,6,1.5146344928922,-13,33,33,desert,135,130.5,139.5,15,37,14,14
89,1,333,10,-0.256967839550919,49,12,323,39,51,-0.249603054256158,49,16,0,43,56,-0.41445787916825,53,1,0,5,0.406047705374216,46,4,0,4,4,4,forest,333,328.5,337.5,37,30,36,36
90,31,306,1,-0.377736014796781,24,280,307,26,58,0.00924455756504291,27,310,1,4,28,-1.12423284043498,3,2,0,5,0.406047705374216,46,4,0,-22,-24,24,city,306,301.5,310.5,34,15,33,33
91,6,63,9,-0.270386525689348,56,53,54,10,29,-1.06312411997993,1,298,0,125,180,2.72883123501297,116,2,1,5,0.406047705374216,46,4,0,115,115,115,desert,63,58.5,67.5,7,36,6,6
92,40,9,6,-0.310642584104635,13,356,15,13,43,-0.545428896337531,19,11,0,2,77,0.117873341781796,4,1,1,5,0.406047705374216,46,5,0.757317246446102,-11,-15,15,mountain,9,4.5,13.5,1,10,40,40
93,26,225,9,-0.270386525689348,9,238,216,13,52,-0.212624823995987,22,235,1,10,36,-0.92143999435877,19,1,0,5,0.406047705374216,46,4,0,-3,-3,3,mountain,225,220.5,229.5,25,8,24,24
94,4,36,3,-0.350898642519923,32,32,33,4,27,-1.13708058050028,1,41,1,5,41,-0.79469446556114,8,1,0,4,-0.496280528790708,46,6,1.5146344928922,1,7,7,school,36,31.5,40.5,4,21,3,3
95,32,279,5,-0.324061270243065,59,284,284,5,31,-0.989167659459591,0,54,0,135,148,1.91765985070814,130,2,0,4,-0.496280528790708,46,3,-0.757317246446102,130,130,130,desert,279,274.5,283.5,31,39,30,30
96,14,117,19,-0.136199664305056,44,122,98,5,100,1.56233022849225,24,123,1,6,115,1.08113936064378,25,1,1,4,-0.496280528790708,46,3,-0.757317246446102,1,1,1,forest,117,112.5,121.5,13,27,12,12
97,18,162,0,-0.39115470093521,20,158,162,4,94,1.34046084693122,4,136,1,26,110,0.954393831846154,26,1,1,5,0.406047705374216,46,4,0,22,22,22,city,162,157.5,166.5,18,13,17,17
98,5,54,2,-0.364317328658352,51,46,52,8,81,0.85974385354899,6,52,1,2,26,-1.17493105195403,0,1,1,5,0.406047705374216,46,3,-0.757317246446102,-6,-6,6,sea,54,49.5,58.5,6,31,5,5
99,21,198,30,0.0114058832176648,53,192,168,6,40,-0.656363587118046,24,199,1,1,44,-0.718647148282562,31,2,1,4,-0.496280528790708,46,4,0,-5,7,7,sea,198,193.5,202.5,22,33,21,21
100,24,207,13,-0.216711781135631,58,214,194,7,74,0.600896241727789,20,232,0,25,39,-0.845392677080192,38,0,0,5,0.406047705374216,46,4,0,18,18,18,desert,207,202.5,211.5,23,38,22,22
101,40,351,339,4.15777989999228,60,3,12,12,55,-0.101690133215472,9,356,0,5,38,-0.870741782839718,16,1,1,1,-3.20326523128548,46,5,0.757317246446102,-7,7,7,desert,351,346.5,355.5,39,40,38,38
102,1,324,8,-0.283805211827777,40,12,332,48,72,0.526939781207446,40,0,0,36,88,0.396713505136582,28,1,1,5,0.406047705374216,46,3,-0.757317246446102,-12,-12,12,school,324,319.5,328.5,36,25,35,35
103,26,234,40,0.145592744601957,21,238,274,4,63,0.194135708865901,36,233,1,1,36,-0.92143999435877,41,1,0,2,-2.30093699712056,46,2,-1.5146344928922,-3,5,5,city,234,229.5,238.5,26,14,25,25
104,14,81,12,-0.23013046727406,6,127,69,46,102,1.63628668901259,58,149,0,68,102,0.751600985769946,80,0,0,3,-1.39860876295563,46,5,0.757317246446102,22,22,22,mountain,81,76.5,85.5,9,6,8,8
105,22,189,13,-0.216711781135631,45,201,176,12,48,-0.360537745036673,25,145,1,44,109,0.929044726086628,31,2,1,5,0.406047705374216,46,3,-0.757317246446102,32,6,6,forest,189,184.5,193.5,21,28,20,20
106,21,90,18,-0.149618350443485,19,190,72,100,45,-0.471472435817188,118,128,1,38,129,1.43602684127715,56,1,1,3,-1.39860876295563,46,1,-2.27195173933831,-62,-62,62,city,90,85.5,94.5,10,12,9,9
107,17,126,16,-0.176455722720344,52,149,110,23,75,0.63787447198796,39,126,1,0,113,1.03044114912473,16,2,0,2,-2.30093699712056,46,1,-2.27195173933831,-23,-23,23,sea,126,121.5,130.5,14,32,13,13
108,33,288,9,-0.270386525689348,4,295,297,7,40,-0.656363587118046,2,315,0,27,52,-0.515854302206354,18,2,0,6,1.30837593953914,46,5,0.757317246446102,20,16,16,lake,288,283.5,292.5,32,4,31,31
109,19,153,2,-0.364317328658352,8,169,155,16,24,-1.24801527128079,14,132,1,21,112,1.00509204336521,23,1,1,5,0.406047705374216,46,4,0,5,9,9,mountain,153,148.5,157.5,17,7,16,16
110,1,18,10,-0.256967839550919,17,5,28,13,35,-0.841254738418904,23,0,0,18,52,-0.515854302206354,28,1,0,5,0.406047705374216,46,6,1.5146344928922,5,5,5,city,18,13.5,22.5,2,11,1,1
111,33,297,2,-0.364317328658352,11,299,295,2,26,-1.17405881076045,4,300,1,3,33,-0.997487311637348,5,1,0,5,0.406047705374216,46,4,0,1,1,1,mountain,297,292.5,301.5,33,9,32,32
112,12,99,39,0.132174058463527,27,109,138,10,89,1.15556969563036,29,173,0,74,52,-0.515854302206354,35,2,0,5,0.406047705374216,46,6,1.5146344928922,64,6,6,town,99,94.5,103.5,11,17,10,10
113,11,144,4,-0.337479956381494,2,101,148,43,86,1.04463500484985,47,166,1,22,45,-0.693298042523036,18,1,0,6,1.30837593953914,46,4,0,-21,-29,29,lake,144,139.5,148.5,16,2,15,15
114,40,360,352,4.33222281979186,5,358,8,2,43,-0.545428896337531,10,354,0,6,51,-0.54120340796588,14,1,0,5,0.406047705374216,46,5,0.757317246446102,4,4,4,lake,360,355.5,364.5,40,5,39,39
115,4,27,2,-0.364317328658352,26,36,25,9,23,-1.28499350154096,11,37,1,10,21,-1.30167658075166,12,2,0,6,1.30837593953914,46,3,-0.757317246446102,1,1,1,town,27,22.5,31.5,3,16,2,2
116,8,72,7,-0.297223897966206,1,76,65,4,87,1.08161323511002,11,142,0,70,120,1.20788488944141,77,2,0,5,0.406047705374216,46,5,0.757317246446102,66,66,66,lake,72,67.5,76.5,8,1,7,7
117,25,243,32,0.0382432554945232,29,226,211,17,68,0.379026860166759,15,227,1,16,38,-0.870741782839718,16,2,1,5,0.406047705374216,46,4,0,-1,1,1,town,243,238.5,247.5,27,19,26,26
118,20,180,6,-0.310642584104635,35,182,174,2,30,-1.02614588971976,8,185,1,5,29,-1.09888373467545,11,2,0,5,0.406047705374216,46,5,0.757317246446102,3,3,3,school,180,175.5,184.5,20,23,19,19
119,34,315,8,-0.283805211827777,30,305,307,10,29,-1.06312411997993,2,335,0,20,85,0.320666187858004,28,2,1,6,1.30837593953914,46,5,0.757317246446102,10,26,26,town,315,310.5,319.5,35,20,34,34
120,3,45,6,-0.310642584104635,41,31,39,14,25,-1.21103704102062,8,35,1,10,22,-1.27632747499213,4,1,0,5,0.406047705374216,46,4,0,-4,-4,4,forest,45,40.5,49.5,5,26,4,4
121,32,288,15,-0.421270364093496,4,290,303,2,21,0.0284678559503845,13,305,0,17,7,-1.15960161874348,2,1,1,3,-0.22867645895812,47,4,0.182970403933416,15,-11,11,lake,288,283.5,292.5,32,4,31,31
122,40,9,51,0.252762218456098,13,356,60,13,12,-0.703562725630927,64,354,0,15,22,-0.19192293828995,66,1,1,5,1.17856328847647,47,6,1.80937399445267,2,2,2,mountain,9,4.5,13.5,1,10,40,40
123,17,153,26,-0.215315963870009,8,149,179,4,23,0.191141318524009,30,92,0,61,27,0.130636621861226,87,1,0,5,1.17856328847647,47,5,0.996172199193043,57,57,57,mountain,153,148.5,157.5,17,7,16,16
124,25,261,44,0.121700327404788,46,223,305,38,36,1.24851882525257,82,230,0,31,22,-0.19192293828995,75,1,0,3,-0.22867645895812,47,3,-0.630231391326211,-7,-7,7,forest,261,256.5,265.5,29,29,28,28
125,7,117,54,0.30893160033523,44,62,63,55,7,-1.11024638206499,1,129,1,12,70,2.90464883916134,66,2,0,1,-1.63591620639271,47,3,-0.630231391326211,-43,65,65,forest,117,112.5,121.5,13,27,12,12
126,20,180,3,-0.645947891610027,35,184,177,4,11,-0.78489945691774,7,190,0,10,8,-1.09508970671324,13,2,0,4,0.474943414759173,47,3,-0.630231391326211,6,6,6,school,180,175.5,184.5,20,23,19,19
127,26,333,31,-0.121700327404788,49,232,302,101,50,2.38723306326794,70,358,0,25,56,2.00148207073805,56,2,0,4,0.474943414759173,47,2,-1.44343318658584,-76,-14,14,forest,333,328.5,337.5,37,30,36,36
128,15,108,48,0.196592836576965,33,135,60,27,30,0.760498437531696,75,230,0,122,23,-0.127411026259715,170,2,1,4,0.474943414759173,47,3,-0.630231391326211,95,95,95,school,108,103.5,112.5,12,22,11,11
129,24,225,47,0.177869709283921,9,218,178,7,14,-0.540889263057302,40,118,0,107,34,0.582220006072872,60,2,1,4,0.474943414759173,47,3,-0.630231391326211,100,20,20,mountain,225,220.5,229.5,25,8,24,24
130,7,81,22,-0.290208473042186,6,67,59,14,16,-0.378215800483678,8,89,1,8,43,1.16282721434499,30,1,1,2,-0.932296332675414,47,3,-0.630231391326211,-6,22,22,mountain,81,76.5,85.5,9,6,8,8
131,15,270,32,-0.102977200111743,54,136,302,134,18,-0.215542337910053,166,62,0,152,25,0.00161279780075579,120,1,0,6,1.88218316219376,47,2,-1.44343318658584,18,-46,46,sea,270,265.5,274.5,30,34,29,29
132,16,189,10,-0.514886000558717,45,141,179,48,46,2.06188613812069,38,205,0,16,0,-1.61118500295512,26,2,0,3,-0.22867645895812,47,4,0.182970403933416,-32,-12,12,forest,189,184.5,193.5,21,28,20,20
133,16,144,35,-0.0468078182326107,2,146,179,2,28,0.597824974958071,33,226,0,82,36,0.711243830133343,47,2,0,2,-0.932296332675414,47,4,0.182970403933416,80,14,14,lake,144,139.5,148.5,16,2,15,15
134,10,90,31,-0.121700327404788,19,90,59,0,25,0.353814781097634,31,300,0,150,14,-0.708018234531831,119,1,1,4,0.474943414759173,47,4,0.182970403933416,150,88,88,city,90,85.5,94.5,10,12,9,9
135,1,18,41,0.0655309455256549,17,5,59,13,24,0.272478049810822,54,355,0,23,26,0.066124709830991,64,1,1,1,-1.63591620639271,47,5,0.996172199193043,10,10,10,city,18,13.5,22.5,2,11,1,1
136,34,315,14,-0.43999349138654,30,308,301,7,9,-0.947572919491365,7,329,1,14,33,0.517708094042637,28,1,1,2,-0.932296332675414,47,2,-1.44343318658584,7,21,21,town,315,310.5,319.5,35,20,34,34
137,7,72,14,-0.43999349138654,1,62,58,10,4,-1.35425657592543,4,101,0,29,43,1.16282721434499,43,2,0,6,1.88218316219376,47,4,0.182970403933416,19,39,39,lake,72,67.5,76.5,8,1,7,7
138,40,162,16,-0.402547236800452,20,358,178,164,14,-0.540889263057302,180,352,0,170,22,-0.19192293828995,174,2,0,6,1.88218316219376,47,5,0.996172199193043,6,-6,6,city,162,157.5,166.5,18,13,17,17
139,25,216,36,-0.0280846909395664,3,228,180,12,40,1.57386575039982,48,221,1,5,47,1.42087486246593,41,1,1,1,-1.63591620639271,47,3,-0.630231391326211,-7,-7,7,lake,216,211.5,220.5,24,3,23,23
140,8,126,51,0.252762218456098,52,69,177,57,20,-0.052868875336428,108,112,0,14,16,-0.578994410471361,65,1,0,3,-0.22867645895812,47,4,0.182970403933416,-43,-43,43,sea,126,121.5,130.5,14,32,13,13
141,9,306,2,-0.664671018903072,24,80,304,134,15,-0.45955253177049,136,151,0,155,23,-0.127411026259715,153,1,0,3,-0.22867645895812,47,3,-0.630231391326211,21,17,17,city,306,301.5,310.5,34,15,33,33
142,21,198,17,-0.383824109507407,53,191,181,7,14,-0.540889263057302,10,188,0,10,9,-1.03057779468301,7,1,1,3,-0.22867645895812,47,5,0.996172199193043,3,-3,3,sea,198,193.5,202.5,22,33,21,21
143,4,36,23,-0.271485345749142,32,34,59,2,17,-0.296879069196865,25,35,1,1,6,-1.22411353077371,24,2,0,3,-0.22867645895812,47,5,0.996172199193043,-1,-1,1,school,36,31.5,40.5,4,21,3,3
144,26,243,59,0.402547236800452,29,238,302,5,30,0.760498437531696,64,231,0,12,21,-0.256434850320185,71,2,1,3,-0.22867645895812,47,5,0.996172199193043,7,7,7,town,243,238.5,247.5,27,19,26,26
145,37,324,21,-0.30893160033523,40,330,303,6,7,-1.11024638206499,27,298,0,26,16,-0.578994410471361,5,2,1,3,-0.22867645895812,47,4,0.182970403933416,20,-22,22,school,324,319.5,328.5,36,25,35,35
146,6,63,3,-0.645947891610027,56,53,60,10,2,-1.51693003849905,7,54,0,9,8,-1.09508970671324,6,2,1,4,0.474943414759173,47,5,0.996172199193043,-1,-1,1,desert,63,58.5,67.5,7,36,6,6
147,26,252,50,0.234039091163053,36,235,302,17,37,1.32985555653938,67,243,0,9,16,-0.578994410471361,59,1,1,2,-0.932296332675414,47,5,0.996172199193043,-8,-8,8,school,252,247.5,256.5,28,24,27,27
148,1,342,41,0.0655309455256549,55,5,301,23,9,-0.947572919491365,64,351,0,9,20,-0.32094676235042,50,1,0,4,0.474943414759173,47,5,0.996172199193043,-14,-14,14,sea,342,337.5,346.5,38,35,37,37
149,4,27,31,-0.121700327404788,26,36,58,9,15,-0.45955253177049,22,359,0,28,11,-0.901553970622537,59,1,1,3,-0.22867645895812,47,1,-2.25663498184546,19,37,37,town,27,22.5,31.5,3,16,2,2
150,21,171,10,-0.514886000558717,28,188,181,17,26,0.435151512384447,7,183,0,12,9,-1.03057779468301,2,1,0,6,1.88218316219376,47,3,-0.630231391326211,-5,-5,5,town,171,166.5,175.5,19,18,18,18
151,5,54,5,-0.608501637023939,51,44,59,10,3,-1.43559330721224,15,57,0,3,5,-1.28862544280395,2,2,0,4,0.474943414759173,47,4,0.182970403933416,-7,-13,13,sea,54,49.5,58.5,6,31,5,5
152,8,45,14,-0.43999349138654,41,70,59,25,3,-1.43559330721224,11,55,1,10,25,0.00161279780075579,4,1,0,3,-0.22867645895812,47,1,-2.25663498184546,-15,-7,7,forest,45,40.5,49.5,5,26,4,4
153,2,360,350,5.85097727907633,5,18,10,18,21,0.0284678559503845,8,135,0,135,51,1.67892251058687,125,1,0,1,-1.63591620639271,47,5,0.996172199193043,117,117,117,lake,360,355.5,364.5,40,5,39,39
154,25,234,56,0.346377854921319,21,229,178,5,25,0.353814781097634,51,232,1,2,22,-0.19192293828995,54,1,0,3,-0.22867645895812,47,5,0.996172199193043,-3,3,3,city,234,229.5,238.5,26,14,25,25
155,17,135,47,0.177869709283921,57,150,182,15,43,1.81787594426026,32,131,1,4,31,0.388684269982167,51,1,1,1,-1.63591620639271,47,4,0.182970403933416,-11,19,19,desert,135,130.5,139.5,15,37,14,14
156,40,279,25,-0.234039091163053,59,0,304,81,25,0.353814781097634,56,186,0,93,25,0.00161279780075579,118,1,1,2,-0.932296332675414,47,3,-0.630231391326211,12,62,62,desert,279,274.5,283.5,31,39,30,30
157,34,297,6,-0.589778509730894,11,304,303,7,25,0.353814781097634,1,305,1,8,20,-0.32094676235042,2,0,0,4,0.474943414759173,47,3,-0.630231391326211,1,1,1,mountain,297,292.5,301.5,33,9,32,32
158,19,99,41,0.0655309455256549,27,169,58,70,7,-1.11024638206499,111,249,0,150,29,0.259660445921697,169,1,0,3,-0.22867645895812,47,4,0.182970403933416,80,58,58,town,99,94.5,103.5,11,17,10,10
159,39,351,49,0.215315963870009,60,349,302,2,20,-0.052868875336428,47,355,0,4,25,0.00161279780075579,53,1,1,4,0.474943414759173,47,6,1.80937399445267,2,6,6,desert,351,346.5,355.5,39,40,38,38
160,26,207,29,-0.159146581990876,58,236,178,29,34,1.08584536267895,58,237,0,30,53,1.80794633464734,59,2,0,5,1.17856328847647,47,3,-0.630231391326211,1,1,1,desert,207,202.5,211.5,23,38,22,22
161,23,81,29,-0.0479360110064277,6,207,52,126,16,-1.52859443532511,155,128,0,47,46,1.89020706171476,76,2,1,5,1.25935523572823,48,3,-1.07811444399564,-79,-79,79,mountain,81,76.5,85.5,9,6,8,8
162,14,171,4,-1.5005424051406,28,128,167,43,28,0.0128453313892868,39,318,0,147,46,1.89020706171476,151,1,0,4,0.271625639078637,48,6,1.9305770276201,104,112,112,town,171,166.5,175.5,19,18,18,18
